date,open,close,high,low,volume,money
2017-05-04,10.05,10.05,10.05,10.05,15044.0,151225.0
2017-05-05,11.06,11.06,11.06,11.06,5202.0,57513.0
2017-05-08,12.16,12.16,12.16,12.16,8750.0,106401.0
2017-05-09,13.37,13.37,13.37,13.37,9110.0,121830.0
2017-05-10,14.72,14.72,14.72,14.72,10661.0,156880.0
2017-05-11,16.19,16.19,16.19,16.19,39626.0,641432.0
2017-05-12,17.81,17.81,17.81,17.81,97707.0,1739957.0
2017-05-15,19.59,19.59,19.59,19.59,77752.0,1522987.0
2017-05-16,21.55,21.55,21.55,21.55,301873.0,6504316.0
2017-05-17,23.7,23.7,23.7,23.7,165117.0,3913956.0
2017-05-18,26.07,26.07,26.07,26.07,153547.0,4003060.0
2017-05-19,28.68,24.15,28.68,23.92,24449086.0,631737767.0
2017-05-22,22.77,21.74,23.19,21.74,12428444.0,277131693.0
2017-05-23,20.59,22.05,22.34,20.51,14046443.0,301875257.0
2017-05-24,21.54,22.36,22.66,21.28,12749536.0,281045384.0
2017-05-25,22.17,21.08,22.23,20.6,11755118.0,249982025.0
2017-05-26,21.14,21.8,22.74,21.14,11639354.0,254669262.0
2017-05-31,22.87,22.68,23.97,22.55,19178363.0,449269753.0
2017-06-01,21.61,20.41,22.02,20.41,14354687.0,301910129.0
2017-06-02,19.31,20.04,20.67,19.11,7852521.0,155174183.0
2017-06-05,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-06,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-07,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-08,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-09,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-12,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-13,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-14,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-15,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-16,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-19,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-20,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-21,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-22,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-23,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-26,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-27,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-28,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-29,20.04,20.04,20.04,20.04,0.0,0.0
2017-06-30,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-03,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-04,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-05,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-06,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-07,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-10,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-11,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-12,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-13,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-14,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-17,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-18,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-19,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-20,20.04,20.04,20.04,20.04,0.0,0.0
2017-07-21,20.04,20.04,20.04,20.04,0.0,0.0
