date,open,close,high,low,volume,money
2019-07-22,10.94,11.47,14.22,7.19,988031510.0,9762393837.0
2019-07-23,9.24,9.36,10.26,8.98,439829834.0,4234132942.0
2019-07-24,9.43,9.54,9.59,9.25,332936188.0,3139970856.0
2019-07-25,9.48,9.92,10.19,9.44,376539042.0,3726893993.0
2019-07-26,9.71,9.36,9.76,9.31,248127522.0,2354692960.0
2019-07-29,9.44,9.61,9.74,9.39,212255705.0,2037957478.0
2019-07-30,9.56,9.56,9.67,9.44,193531376.0,1852742681.0
2019-07-31,9.56,9.66,9.84,9.53,218127410.0,2113686162.0
2019-08-01,9.52,9.89,9.95,9.47,309029141.0,3002194277.0
2019-08-02,9.68,11.33,11.85,9.65,644974446.0,7015715630.0
2019-08-05,11.33,11.74,11.78,10.88,433707191.0,4990728831.0
2019-08-06,11.57,11.25,12.87,10.8,591446373.0,7108867991.0
2019-08-07,11.5,11.06,11.66,10.59,358394670.0,3971673723.0
2019-08-08,10.97,10.49,11.1,10.45,238421451.0,2551001312.0
2019-08-09,10.59,10.25,10.68,10.19,205786728.0,2140067300.0
2019-08-12,10.28,9.86,10.28,9.67,192839322.0,1906778502.0
2019-08-13,9.82,10.05,10.11,9.78,146853432.0,1465853622.0
2019-08-14,10.18,9.97,10.21,9.95,132856784.0,1337242101.0
2019-08-15,9.71,9.89,9.96,9.66,115086621.0,1127869276.0
2019-08-16,9.89,9.88,10.04,9.87,93645856.0,930584898.0
2019-08-19,9.91,9.92,9.94,9.7,123973131.0,1218957286.0
2019-08-20,9.93,9.84,9.97,9.82,85067389.0,840097603.0
2019-08-21,9.83,9.49,9.9,9.4,159917110.0,1536467428.0
2019-08-22,9.5,9.45,9.57,9.33,81042292.0,766237033.0
2019-08-23,9.47,9.13,9.51,9.07,139896761.0,1298828283.0
2019-08-26,9.03,9.18,9.33,8.99,80886258.0,743411933.0
2019-08-27,9.24,9.25,9.29,9.13,69481831.0,641173616.0
2019-08-28,9.25,9.16,9.27,9.13,59286409.0,545647053.0
2019-08-29,9.16,8.99,9.17,8.95,86572440.0,780406650.0
2019-08-30,9.03,8.86,9.06,8.85,78377692.0,700274431.0
2019-09-02,8.9,8.96,9.0,8.86,56648307.0,506138699.0
2019-09-03,8.96,9.43,9.6,8.94,175768167.0,1643097239.0
2019-09-04,9.37,9.3,9.5,9.26,87077474.0,813026514.0
2019-09-05,9.34,9.38,9.52,9.27,105466372.0,991150559.0
2019-09-06,9.35,9.27,9.4,9.24,67490408.0,627988309.0
2019-09-09,9.33,9.3,9.36,9.27,53415328.0,496583229.0
2019-09-10,9.32,9.34,9.47,9.28,69506279.0,651370453.0
2019-09-11,9.33,9.24,9.35,9.22,65225027.0,604959145.0
2019-09-12,9.25,9.04,9.27,9.02,78627993.0,714039187.0
2019-09-16,9.06,9.05,9.14,9.03,36536249.0,331375258.0
2019-09-17,9.06,8.81,9.08,8.8,61706561.0,549522540.0
2019-09-18,8.85,8.65,8.87,8.61,59052612.0,513285058.0
2019-09-19,8.66,8.77,8.92,8.53,61167108.0,536846312.0
2019-09-20,8.87,8.84,8.95,8.8,50313068.0,445978311.0
2019-09-23,8.81,8.67,8.85,8.62,38832381.0,337919723.0
2019-09-24,8.66,8.81,8.89,8.65,52300321.0,460315015.0
2019-09-25,8.8,8.63,8.85,8.62,38379871.0,333202484.0
2019-09-26,8.63,8.18,8.67,8.18,78589298.0,654555456.0
2019-09-27,8.14,8.24,8.32,8.14,33238792.0,273904721.0
2019-09-30,8.24,7.91,8.24,7.91,44823658.0,358925227.0
2019-10-08,7.93,7.76,7.96,7.76,32506039.0,254254260.0
2019-10-09,7.74,7.81,7.85,7.69,24273611.0,188837162.0
2019-10-10,7.83,7.88,7.9,7.79,27903210.0,219362507.0
2019-10-11,7.91,7.82,7.91,7.81,23990722.0,188095601.0
2019-10-14,7.87,7.93,7.98,7.84,34541069.0,273377282.0
2019-10-15,7.92,7.81,7.92,7.8,22447459.0,176192642.0
2019-10-16,7.82,7.66,7.86,7.65,36827130.0,284839823.0
2019-10-17,7.66,7.57,7.7,7.56,34212091.0,260942544.0
2019-10-18,7.57,7.6,7.8,7.53,49230334.0,377934782.0
2019-10-21,7.6,7.39,7.61,7.3,44048610.0,325470537.0
2019-10-22,7.4,7.39,7.43,7.33,22030875.0,162422501.0
2019-10-23,7.39,7.68,7.76,7.34,70022399.0,531116755.0
2019-10-24,7.6,7.56,7.7,7.55,37606671.0,286599089.0
2019-10-25,7.53,7.48,7.58,7.43,26667297.0,199471163.0
2019-10-28,7.49,7.57,7.62,7.46,32483595.0,245045659.0
2019-10-29,7.62,7.4,7.62,7.39,33428515.0,250745294.0
2019-10-30,7.4,7.3,7.45,7.29,27847323.0,204546908.0
2019-10-31,7.31,7.11,7.32,7.1,39449688.0,283273363.0
2019-11-01,7.13,7.14,7.19,7.09,20267707.0,144784547.0
2019-11-04,7.2,7.18,7.27,7.17,22519280.0,162842086.0
2019-11-05,7.21,7.1,7.21,7.04,29301298.0,207788125.0
2019-11-06,7.08,7.06,7.16,7.04,22297047.0,157970856.0
2019-11-07,7.07,7.07,7.1,7.01,26932920.0,190068009.0
2019-11-08,7.09,7.02,7.1,7.02,23620574.0,166923225.0
2019-11-11,7.0,6.66,7.0,6.64,44740419.0,301737937.0
2019-11-12,6.67,6.53,6.69,6.48,28938279.0,190032700.0
2019-11-13,6.53,6.53,6.6,6.47,27777572.0,181306348.0
2019-11-14,6.52,6.51,6.54,6.38,34856313.0,225757745.0
2019-11-15,6.47,6.26,6.49,6.26,41103108.0,261782362.0
2019-11-18,6.27,6.15,6.27,6.14,32718665.0,202397054.0
2019-11-19,6.13,6.22,6.22,6.12,24420141.0,151273326.0
2019-11-20,6.23,6.13,6.23,6.12,24958958.0,153623898.0
2019-11-21,6.14,6.0,6.14,5.98,32699260.0,197400625.0
2019-11-22,6.01,6.03,6.11,5.99,30047365.0,181773156.0
2019-11-25,6.05,6.02,6.05,5.96,18282700.0,109865266.0
2019-11-26,6.04,6.03,6.1,6.01,24521083.0,148481262.0
2019-11-27,6.02,6.0,6.05,5.96,16096493.0,96704003.0
2019-11-28,6.01,6.01,6.08,5.98,22852896.0,137888914.0
2019-11-29,6.02,6.04,6.06,5.98,16590263.0,99769524.0
2019-12-02,6.04,5.98,6.06,5.97,19234072.0,115604526.0
2019-12-03,5.95,5.87,5.96,5.84,26891160.0,158234219.0
2019-12-04,5.85,5.87,5.91,5.83,17204437.0,101045022.0
2019-12-05,5.87,5.88,5.89,5.84,21278745.0,124909167.0
2019-12-06,5.88,5.93,5.95,5.87,21871327.0,129485065.0
2019-12-09,5.95,6.25,6.34,5.93,75365992.0,461784093.0
2019-12-10,6.17,6.59,6.81,6.17,136452997.0,894617113.0
2019-12-11,6.55,6.41,6.72,6.41,61719841.0,402513959.0
2019-12-12,6.42,6.39,6.51,6.38,34868187.0,224906778.0
2019-12-13,6.47,6.39,6.5,6.31,36210128.0,230788286.0
2019-12-16,6.41,6.46,6.49,6.41,29281401.0,188641485.0
2019-12-17,6.47,6.59,6.61,6.43,54289616.0,356452846.0
